ref;brand;lat;lon;;;operator;fuel;price;isself;updated;00
30039;OIL;45.8177495;13.4377002;;;Azzalini Mario & C. - S.A.S.;Benzina;1.587;SelfService;20221227;07
30071;Eni;45.9343770;13.5259544;;;"Scolaris Vini - Società a Responsabilità Limitata Detta Altrimenti Cantina Borgo Boschetto, Cantina San Lorenzo, Villa Folini, Bosco Del Tiglio, Cantina Le Magnolie Oppure Ma.Sco.";Benzina;1.619;SelfService;20221227;07
30071;Eni;45.9343770;13.5259544;;;"Scolaris Vini - Società a Responsabilità Limitata Detta Altrimenti Cantina Borgo Boschetto, Cantina San Lorenzo, Villa Folini, Bosco Del Tiglio, Cantina Le Magnolie Oppure Ma.Sco.";Benzina;1.829;Servito;20221227;08
30161;Q8;45.9390190;12.6506280;;;Dinicola Fabrizio;Benzina;1.549;SelfService;20221227;07
30629;IP;45.4851821;12.2094311;;;Ip Services S.R.L.;Benzina;1.639;SelfService;20221227;07
30686;;45.4375776;12.1329592;;;Impianto Eni 52816 di Masutti Antonio;Benzina;1.654;SelfService;20221224;07
30686;;45.4375776;12.1329592;;;Impianto Eni 52816 di Masutti Antonio;Benzina;1.874;Servito;20221224;08
30744;IP;45.9044448;13.5371576;;;Ip Services S.R.L.;Benzina;1.629;SelfService;20221227;07
31152;Retitalia;45.9444730;13.1770170;;;Gattesco f.lli di Gattesco Ferruccio e Fiorenzo S.N.C.;Benzina;1.599;Servito;20221227;07
31170;IP;46.1858366;13.0591611;;;Ip Services S.R.L.;Benzina;1.599;SelfService;20221227;07
31184;Q8;45.6589310;12.5318010;;;Servizi & Gestioni Italia S.R.L.;Benzina;1.619;SelfService;20221224;07
31262;Kerotris Duino Nord;45.7774149;13.6078218;;;Duino Nord S.A.S.;Benzina;1.885;SelfService;20221227;08
31262;Kerotris Duino Nord;45.7774149;13.6078218;;;Duino Nord S.A.S.;Benzina;2.085;Servito;20221227;09
31331;IP;45.8018928;13.5461339;;;Ip Services S.R.L.;Benzina;1.639;SelfService;20221227;07
31449;;45.4457311;12.0427017;;;Vega Carburanti S.p.A.;Benzina;1.629;SelfService;20221228;07
31450;Vega;45.4450461;12.2047487;;;Vega Carburanti S.p.A.;Benzina;1.629;SelfService;20221228;07
31451;Tatanka;45.5184168;12.2340038;;;Vega Carburanti S.p.A.;Benzina;1.539;SelfService;20221225;07
31451;Tatanka;45.5184168;12.2340038;;;Vega Carburanti S.p.A.;Benzina;1.609;Servito;20221225;07
31520;Vega;45.7808999;12.8906009;;;Vega Carburanti S.p.A.;Benzina;1.579;SelfService;20221228;07
31521;Vianello Luigi Gas;45.7693460;13.6467583;;;Vega Carburanti S.P.A.;Benzina;1.649;SelfService;20221228;07
31532;VEGA;45.4858310;12.1220180;;;Vega Carburanti S.p.A.;Benzina;1.629;SelfService;20221225;07
31532;VEGA;45.4858310;12.1220180;;;Vega Carburanti S.p.A.;Benzina;1.699;Servito;20221225;07
31533;;45.5667189;12.1716918;;;Vega Carburanti S.p.A.;Benzina;1.629;SelfService;20221225;07
31533;;45.5667189;12.1716918;;;Vega Carburanti S.p.A.;Benzina;1.699;Servito;20221225;07
31535;Vega;45.5104370;12.2218720;;;Vega Carburanti S.p.A.;Benzina;1.619;SelfService;20221228;07
31536;Vega;45.7743978;12.8245515;;;Vega Carburanti S.p.A.;Benzina;1.579;SelfService;20221225;07
31536;Vega;45.7743978;12.8245515;;;Vega Carburanti S.p.A.;Benzina;1.649;Servito;20221225;07
31537;Vega;45.5031870;12.2355884;;;Vega Carburanti S.p.A.;Benzina;1.619;SelfService;20221225;07
31537;Vega;45.5031870;12.2355884;;;Vega Carburanti S.p.A.;Benzina;1.689;Servito;20221225;07
31538;Vega;45.5036927;12.2358352;;;Vega Carburanti S.p.A.;Benzina;1.619;SelfService;20221228;07
31539;Vega;45.5340913;12.1813971;;;Vega Carburanti S.p.A.;Benzina;1.619;SelfService;20221228;07
31540;Vega;45.6225820;12.5498680;;;Vega Carburanti S.p.A.;Benzina;1.629;SelfService;20221228;07
31541;Vega;45.4178181;12.0482633;;;Vega Carburanti S.p.A.;Benzina;1.629;SelfService;20221228;07
31542;Vega;45.4457458;12.2059563;;;Vega Carburanti S.p.A.;Benzina;1.629;SelfService;20221228;07
31543;Vega;45.4287010;12.1075770;;;Vega Carburanti S.p.A.;Benzina;1.629;SelfService;20221228;07
31589;Tamoil;46.1881286;13.1161660;;;Nuova Sidap S.R.L.;Benzina;1.739;SelfService;20221226;07
31589;Tamoil;46.1881286;13.1161660;;;Nuova Sidap S.R.L.;Benzina;1.939;Servito;20221226;08
31614;Agip;46.0826080;13.3927630;;;Servizi Innovativi Nord Est S.R.L.;Benzina;1.664;SelfService;20221227;07
31614;Agip;46.0826080;13.3927630;;;Servizi Innovativi Nord Est S.R.L.;Benzina;1.874;Servito;20221227;08
31659;Agip;45.4414285;12.3156126;;;Iclera S.N.C. di Cancellara Michele & C.;Benzina;1.749;Servito;20221227;07
32118;;45.9260305;12.7086022;;;Mema Xhevahir;Benzina;1.589;SelfService;20221227;07
32118;;45.9260305;12.7086022;;;Mema Xhevahir;Benzina;1.969;Servito;20221227;08
32420;IP;46.1072198;13.2647922;;;Aurora S.N.C. di Shahu Renato & C.;Benzina;1.599;Servito;20221227;07
32531;Api;45.4893292;12.3017670;;;Ip Services S.R.L.;Benzina;1.659;SelfService;20221227;07
32589;Total;45.9407576;12.5606352;;;Duino Nord S.A.S di Sacilotto Laura & C.;Benzina;1.885;SelfService;20221227;08
32589;Total;45.9407576;12.5606352;;;Duino Nord S.A.S di Sacilotto Laura & C.;Benzina;2.085;Servito;20221227;09
32882;Agip;45.5115616;12.6434317;;;A.G.N. S.A.S. di Varriale Claudio & C.;Benzina;1.669;SelfService;20221226;07
32882;Agip;45.5115616;12.6434317;;;A.G.N. S.A.S. di Varriale Claudio & C.;Benzina;1.879;Servito;20221226;08
32883;Eni;45.6226378;12.5543530;;;Varriale Claudio;Benzina;1.669;SelfService;20221226;07
32883;Eni;45.6226378;12.5543530;;;Varriale Claudio;Benzina;1.879;Servito;20221226;08
33073;Agip;45.3993096;12.1452161;;;2p S.R.L.;Benzina;1.599;Servito;20221227;07
33073;Agip;45.3993096;12.1452161;;;2p S.R.L.;Benzina;1.599;SelfService;20221227;07
33107;San Marco Petroli;45.4771657;12.2321657;;;San Marco Petroli Distribuzione S.R.L.;Benzina;1.629;SelfService;20221228;07
33192;Agip;46.4010866;13.0223111;;;Carboil S.A.S. di Romanini Ivan & C.;Benzina;1.644;SelfService;20221224;07
33192;Agip;46.4010866;13.0223111;;;Carboil S.A.S. di Romanini Ivan & C.;Benzina;1.864;Servito;20221224;08
33385;Total;45.9423964;12.5620561;;;Duino Nord S.A.S di Sacilotto Laura & C.;Benzina;1.885;SelfService;20221227;08
33385;Total;45.9423964;12.5620561;;;Duino Nord S.A.S di Sacilotto Laura & C.;Benzina;2.085;Servito;20221227;09
33588;IP;46.0101237;12.6246698;;;Ip Services S.R.L.;Benzina;1.569;SelfService;20221227;07
34196;ENI;45.9259648;12.7076009;;;S.A. S.N.C. di Montico Sandro & C.;Benzina;1.639;SelfService;20221228;07
34196;ENI;45.9259648;12.7076009;;;S.A. S.N.C. di Montico Sandro & C.;Benzina;1.854;Servito;20221228;08
34231;;45.8847589;12.7096988;;;San Marco Petroli Distribuzione S.R.L.;Benzina;1.659;SelfService;20221228;07
34369;Esso;45.9749276;12.6505677;;;Tesolin Fabio;Benzina;1.639;SelfService;20221227;07
34619;Oil Italia;45.5133333;12.1505556;;;Oil Italia S.R.L.% Oil Italia Gmbh;Benzina;1.548;SelfService;20221227;07
35330;;46.1000980;13.2062988;;;Stazione Eni di Mazza Giovanni;Benzina;1.659;SelfService;20221227;07
35330;;46.1000980;13.2062988;;;Stazione Eni di Mazza Giovanni;Benzina;1.829;Servito;20221227;08
35355;Esso;46.0165821;13.2569841;;;Rigotto Nerio;Benzina;1.629;SelfService;20221227;07
35393;Costantin;45.9677192;12.6236270;;;Commercio Petroli S.R.L.;Benzina;1.549;Servito;20221227;07
35393;Costantin;45.9677192;12.6236270;;;Commercio Petroli S.R.L.;Benzina;1.549;SelfService;20221227;07
35394;Costantin;46.0220272;13.2397237;;;Commercio Petroli S.R.L.;Benzina;1.569;Servito;20221227;07
35394;Costantin;46.0220272;13.2397237;;;Commercio Petroli S.R.L.;Benzina;1.569;SelfService;20221227;07
35586;IP;45.7993547;13.5277227;;;Ip Services S.R.L.;Benzina;1.619;SelfService;20221227;07
35598;IES;45.3549800;12.0301370;;;Gasoline di Olfeni Angelo e C. S.N.C.;Benzina;1.619;Servito;20221227;07
35598;IES;45.3549800;12.0301370;;;Gasoline di Olfeni Angelo e C. S.N.C.;Benzina;1.619;SelfService;20221227;07
35710;;45.9320726;13.1464827;;;Coppino Mattia;Benzina;1.593;Servito;20221227;07
35710;;45.9320726;13.1464827;;;Coppino Mattia;Benzina;1.593;SelfService;20221227;07
35743;Costantin;45.5176081;12.6356932;;;Costantin Distribuzione e Servizi S.R.L.;Benzina;1.638;Servito;20221227;07
35743;Costantin;45.5176081;12.6356932;;;Costantin Distribuzione e Servizi S.R.L.;Benzina;1.638;SelfService;20221227;07
35819;IP;46.1210521;13.0008388;;;Singh Manjit;Benzina;1.599;Servito;20221226;07
35918;Tamoil;45.7848314;12.8311488;;;Buoso Andrea;Benzina;1.579;Servito;20221228;07
35918;Tamoil;45.7848314;12.8311488;;;Buoso Andrea;Benzina;1.579;SelfService;20221228;07
36231;Costantin;45.9599282;12.5096573;;;Costantin Distribuzione e Servizi Srl;Benzina;1.609;Servito;20221227;07
36231;Costantin;45.9599282;12.5096573;;;Costantin Distribuzione e Servizi Srl;Benzina;1.609;SelfService;20221227;07
36232;Stazione di servizio Costantin;45.9485076;12.7452559;;;Costantin Distribuzione e Servizi Srl;Benzina;1.629;Servito;20221227;07
36232;Stazione di servizio Costantin;45.9485076;12.7452559;;;Costantin Distribuzione e Servizi Srl;Benzina;1.629;SelfService;20221227;07
36240;Esso;45.6894502;13.1329225;;;Galasso Giorgio;Benzina;1.699;Servito;20221227;07
36400;Esso;46.4986793;13.3767055;;;Nuova Sidap S.R.L.;Benzina;1.719;SelfService;20221224;07
36400;Esso;46.4986793;13.3767055;;;Nuova Sidap S.R.L.;Benzina;1.939;Servito;20221224;08
36416;Sarni Oil;46.1857730;13.1193710;;;Sarni S.R.L.;Benzina;1.789;SelfService;20221226;08
36416;Sarni Oil;46.1857730;13.1193710;;;Sarni S.R.L.;Benzina;1.999;Servito;20221226;09
36482;Agip;45.6789927;12.6302422;;;Stazione di Servizio Saltarel S.N.C. di Saltarel Michele & C.;Benzina;1.654;SelfService;20221224;07
36502;;46.0302138;13.1028162;;;Singh Sandip;Benzina;1.589;Servito;20221227;07
36921;Distributore ESSO;46.2358745;13.0750952;;;Be.Oil di Fabbro Edoardo & C. S.A.S.;Benzina;1.629;SelfService;20221224;07
36989;;45.9770955;13.1983666;;;Ip Services S.R.L.;Benzina;1.619;SelfService;20221227;07
37002;;46.1220861;13.1887596;;;Tiemme Service S.A.S. di Tribos Daniele Sebastiano & C.;Benzina;1.619;Servito;20221228;07
37002;;46.1220861;13.1887596;;;Tiemme Service S.A.S. di Tribos Daniele Sebastiano & C.;Benzina;1.619;SelfService;20221228;07
37105;Esso;45.8042987;12.8881208;;;Tiger S.R.L.;Benzina;1.597;SelfService;20221228;07
37105;Esso;45.8042987;12.8881208;;;Tiger S.R.L.;Benzina;2.139;Servito;20221228;09
37269;Esso;45.9380570;13.6027910;;;Lovisini Fulvio;Benzina;1.599;Servito;20221228;07
37425;Eni;45.4547814;12.0486814;;;Nicolini Francesco;Benzina;1.649;SelfService;20221228;07
37425;Eni;45.4547814;12.0486814;;;Nicolini Francesco;Benzina;1.859;Servito;20221228;08
37479;Agip Eni;45.9499930;13.0509910;;;Pasutti Marco;Benzina;1.679;SelfService;20221227;07
37479;Agip Eni;45.9499930;13.0509910;;;Pasutti Marco;Benzina;1.889;Servito;20221227;08
37480;San Marco;45.9036873;13.1818526;;;Duri' Andrea;Benzina;1.590;SelfService;20221226;07
37517;Api-Ip;46.4174600;12.5847248;;;D'Andrea Stefano;Benzina;1.639;Servito;20221227;07
37517;Api-Ip;46.4174600;12.5847248;;;D'Andrea Stefano;Benzina;1.639;SelfService;20221227;07
37581;Agip;45.6899857;13.1397273;;;Distributore Agip di Cardillo Vincenzo;Benzina;1.639;SelfService;20221227;07
37581;Agip;45.6899857;13.1397273;;;Distributore Agip di Cardillo Vincenzo;Benzina;1.849;Servito;20221227;08
37731;Tamoil;45.9687840;12.6154430;;;T.D.M. S.R.L.;Benzina;1.569;SelfService;20221228;07
38120;Total;45.5089123;12.2663516;;;Ip Services S.R.L.;Benzina;1.539;SelfService;20221227;07
38209;IP;45.5104526;12.1490730;;;Zanardo Claudio;Benzina;1.599;SelfService;20221227;07
38209;IP;45.5104526;12.1490730;;;Zanardo Claudio;Benzina;1.799;Servito;20221227;08
38336;Esso;46.0641688;13.2125243;;;Gasoline di Andrea De Benedetti;Benzina;1.629;SelfService;20221228;07
38392;Costantin;45.9841107;12.6434827;;;Commercio Petroli S.R.L.;Benzina;1.549;SelfService;20221227;07
38527;Sarni Oil;46.3984188;13.1671584;;;Sarni S.R.L.;Benzina;1.798;SelfService;20221226;08
38527;Sarni Oil;46.3984188;13.1671584;;;Sarni S.R.L.;Benzina;1.998;Servito;20221226;09
38811;Agip;46.0566485;13.2288645;;;Poci Hekuran;Benzina;1.689;Servito;20221227;07
38934;Esso;45.5238470;12.0906070;;;Cecchin Andrea;Benzina;1.609;SelfService;20221227;07
38934;Esso;45.5238470;12.0906070;;;Cecchin Andrea;Benzina;1.789;Servito;20221227;08
39053;SM;46.4788771;12.8677096;;;San Marco Petroli Distribuzione S.R.L.;Benzina;1.729;SelfService;20221227;07
39060;Retitalia;45.4807881;12.2723005;;;Brixia Finanziaria S.R.L.;Benzina;1.599;SelfService;20221228;07
39060;Retitalia;45.4807881;12.2723005;;;Brixia Finanziaria S.R.L.;Benzina;1.749;Servito;20221228;07
39123;Benzina;45.4213647;12.0805373;;;Energia S.R.L.;Benzina;1.634;SelfService;20221227;07
39123;Benzina;45.4213647;12.0805373;;;Energia S.R.L.;Gasolio speciale;1.787;SelfService;20221227;08
39123;Benzina;45.4213647;12.0805373;;;Energia S.R.L.;Gasolio;1.687;SelfService;20221227;07
39158;Vega;45.5498332;12.2948602;;;Vega Carburanti S.p.A.;Benzina;1.629;SelfService;20221228;07
39745;Q8;45.8053980;12.8183790;;;Duino Nord S.A.S di Sacilotto Laura & C.;Benzina;1.885;SelfService;20221227;08
39745;Q8;45.8053980;12.8183790;;;Duino Nord S.A.S di Sacilotto Laura & C.;Benzina;2.085;Servito;20221227;09
39781;Q8;45.8037570;12.8180680;;;Duino Nord S.A.S di Sacilotto Laura & C.;Benzina;1.885;SelfService;20221227;08
39781;Q8;45.8037570;12.8180680;;;Duino Nord S.A.S di Sacilotto Laura & C.;Benzina;2.085;Servito;20221227;09
39804;Sarni Oil;45.8817480;13.2594680;;;Sarni S.R.L.;Benzina;1.789;SelfService;20221227;08
39804;Sarni Oil;45.8817480;13.2594680;;;Sarni S.R.L.;Benzina;1.999;Servito;20221227;09
40085;Loro;45.5104758;12.1223321;;;Loro F.lli Spa;Benzina;1.599;Servito;20221227;07
40091;San Marco Petroli;45.3361060;12.0819250;;;San Marco Petroli Distribuzione S.R.L.;Benzina;1.639;SelfService;20221227;07
40287;Esso;46.1594723;12.7085605;;;F.lli Pontello Srl;Benzina;1.619;SelfService;20221227;07
40351;Tamoil;45.5012054;12.6145179;;;Nonato Pedro Henrique;Benzina;1.629;Servito;20221227;07
40351;Tamoil;45.5012054;12.6145179;;;Nonato Pedro Henrique;Benzina;1.629;SelfService;20221227;07
40539;;45.5025645;12.2702734;;;Catasso Devil;Benzina;1.659;Servito;20221227;07
40539;;45.5025645;12.2702734;;;Catasso Devil;Benzina;1.659;SelfService;20221227;07
40623;Agip;46.0630959;13.2273044;;;Filling Station Motel S.R.L.;Benzina;1.639;SelfService;20221224;07
40858;Erg;46.0546117;13.2311691;;;Stazione di Servizio Fp di Fabrizio Pellizzari;Benzina;1.599;SelfService;20221224;07
40858;Erg;46.0546117;13.2311691;;;Stazione di Servizio Fp di Fabrizio Pellizzari;Benzina;1.749;Servito;20221224;07
40931;Tamoil;46.4171650;12.7900390;;;Martinis Maria Dora;Benzina;1.619;Servito;20221227;07
40931;Tamoil;46.4171650;12.7900390;;;Martinis Maria Dora;Benzina;1.619;SelfService;20221227;07
41111;;45.5030643;12.2913180;;;Vega Carburanti S.p.A.;Benzina;1.599;SelfService;20221228;07
41112;Vega;45.6402900;12.6002240;;;Vega Carburanti S.p.A.;Benzina;1.629;SelfService;20221228;07
41196;QR carburanti;45.3706970;12.0452894;;;San Marco Petroli Distribuzione S.R.L.;Benzina;1.639;SelfService;20221228;07
41204;IP;45.9696650;13.1138670;;;Oberai Kapil;Benzina;1.589;Servito;20221227;07
41204;IP;45.9696650;13.1138670;;;Oberai Kapil;Benzina;1.589;SelfService;20221227;07
41257;Tamoil;45.3620298;12.0930703;;;T.D.M. S.R.L.;Benzina;1.629;SelfService;20221227;07
41312;Agip;46.2812707;13.0806717;;;Be.Oil di Fabbro Edoardo & C. S.A.S.;Benzina;1.699;Servito;20221227;07
41312;Agip;46.2812707;13.0806717;;;Be.Oil di Fabbro Edoardo & C. S.A.S.;Benzina;1.699;SelfService;20221227;07
41339;Eni;45.5905042;12.8538388;;;A.G.N. S.A.S. di Varriale Claudio & C.;Benzina;1.679;SelfService;20221226;07
41339;Eni;45.5905042;12.8538388;;;A.G.N. S.A.S. di Varriale Claudio & C.;Benzina;1.889;Servito;20221226;08
41686;Euro Petrol;45.7886190;12.7512994;;;Gabogas 2 di Galvagni Gualtiero & C. S.A.S.;Benzina;1.768;SelfService;20221224;08
41686;Euro Petrol;45.7886190;12.7512994;;;Gabogas 2 di Galvagni Gualtiero & C. S.A.S.;Benzina;1.968;Servito;20221224;08
42082;IP;45.9684435;12.5432526;;;Felequi -Gas SRL;Benzina;1.649;Servito;20221227;07
42794;IP;45.8917110;13.2515340;;;Savchuk Tetyana;Benzina;1.579;Servito;20221227;07
43385;IP;46.0711482;13.2278379;;;Q8 Udine - Via Martignacco;Benzina;1.589;SelfService;20221228;07
43429;;45.4463220;12.0430068;;;Dolo Arino;Benzina;1.649;SelfService;20221228;07
43899;Esso;45.8288315;13.3300342;;;Geff S.R.L.;Benzina;1.669;SelfService;20221227;07
44256;;45.8401705;13.4884509;;;D.P.2 S.R.L.;Benzina;1.559;SelfService;20221227;07
44550;IP;46.0746007;13.2724868;;;Auto Metano Udine di Rosso Cristian & C S.A.S.;Benzina;1.594;SelfService;20221227;07
44550;IP;46.0746007;13.2724868;;;Auto Metano Udine di Rosso Cristian & C S.A.S.;Benzina;1.764;Servito;20221227;08
44613;Tamoil;45.4170936;12.0367851;;;T.D.M. S.R.L.;Benzina;1.649;SelfService;20221227;07
44945;Esso;45.9541103;13.3949501;;;Set Società a Responsabilità Limitata;Benzina;1.629;SelfService;20221227;07
44945;Esso;45.9541103;13.3949501;;;Set Società a Responsabilità Limitata;Benzina;1.799;Servito;20221227;08
44979;Esso;46.0755782;13.2376272;;;Geff S.R.L.;Benzina;1.619;SelfService;20221227;07
45246;Agip;45.8342107;13.1939418;;;Geff S.R.L.;Benzina;1.619;SelfService;20221228;07
45247;IP;45.9649180;12.9548340;;;Geff S.R.L.;Benzina;1.599;SelfService;20221228;07
45255;IP;46.0825260;13.1737550;;;Kaur Amandeep;Benzina;1.549;Servito;20221227;07
45261;IP;46.1912720;12.5639359;;;GEFF S.R.L.;Benzina;1.714;SelfService;20221228;07
45262;IP;46.0519398;13.0500299;;;Geff S.R.L.;Benzina;1.674;SelfService;20221228;07
45333;Agip;46.4054953;13.2960821;;;Geff S.R.L.;Benzina;1.781;SelfService;20221227;08
45346;Tamoil;45.4062094;12.1536962;;;T.D.M. S.R.L.;Benzina;1.659;SelfService;20221227;07
45355;IP;45.8892315;13.3092592;;;Geff S.R.L.;Benzina;1.674;SelfService;20221227;07
45387;Ecotec;45.7596607;13.0300079;;;Smp Latisana;Benzina;1.639;SelfService;20221228;07
45449;;45.7550565;12.7962857;;;Smp Concordia Sagittaria;Benzina;1.579;SelfService;20221228;07
45513;Unione Gas Auto S.p.A.;45.5438899;12.6512971;;;Easy Service S.R.L.;Benzina;1.564;Servito;20221227;07
45513;Unione Gas Auto S.p.A.;45.5438899;12.6512971;;;Easy Service S.R.L.;Benzina;1.564;SelfService;20221227;07
45911;Q8;45.4872750;12.2544870;;;Servizi & Gestioni Italia S.R.L.;Benzina;1.559;SelfService;20221226;07
46104;Tamoil;45.5044755;12.3355622;;;T.D.M. S.R.L.;Benzina;1.649;Servito;20221227;07
46104;Tamoil;45.5044755;12.3355622;;;T.D.M. S.R.L.;Benzina;1.649;SelfService;20221227;07
46189;Esso;45.6817891;13.4047546;;;Geff S.R.L.;Benzina;1.679;SelfService;20221228;07
46269;gdp;45.8143730;13.3401540;;;Gdp S.R.L.- Cervignano Del F.;Benzina;1.599;SelfService;20221228;07
46269;gdp;45.8143730;13.3401540;;;Gdp S.R.L.- Cervignano Del F.;Benzina;1.651;Servito;20221228;07
46321;Esso;45.5756922;12.6757325;;;Geff S.R.L.;Benzina;1.619;SelfService;20221227;07
46322;Esso;45.2108395;12.2907704;;;Geff S.R.L.;Benzina;1.599;SelfService;20221227;07
46396;Esso;46.4030844;13.0188014;;;Mb.Service di Mella Nicola e Bearzi Michele S.N.C.;Benzina;1.639;SelfService;20221228;07
46396;Esso;46.4030844;13.0188014;;;Mb.Service di Mella Nicola e Bearzi Michele S.N.C.;Benzina;1.799;Servito;20221228;08
46566;;45.9240300;12.9430100;;;Zanchetta Pietro;Benzina;1.669;SelfService;20221227;07
46695;Agip;45.1973819;12.2912540;;;Boscolo Lucio Gioachina;Benzina;1.734;Servito;20221226;07
46821;Tamoil;45.6553633;13.7762420;;;T.D.M. S.R.L.;Benzina;1.619;Servito;20221227;07
46821;Tamoil;45.6553633;13.7762420;;;T.D.M. S.R.L.;Benzina;1.619;SelfService;20221227;07
47011;IP;45.9423453;13.0591338;;;Geff S.R.L.;Benzina;1.619;SelfService;20221228;07
47013;Esso;45.7768810;12.8631290;;;Geff S.R.L.;Benzina;1.589;SelfService;20221227;07
47014;Esso;45.9341470;13.6035740;;;Geff S.R.L.;Benzina;1.599;SelfService;20221227;07
47015;Esso;45.9250087;13.6128494;;;Geff S.R.L.;Benzina;1.599;SelfService;20221227;07
47037;IP;46.5489890;12.8543690;;;Geff S.R.L.;Benzina;1.669;SelfService;20221228;07
47075;Esso;45.4851238;12.2003179;;;Favero Riccardo;Benzina;1.639;Servito;20221227;07
47089;Tamoil;45.6862791;13.7476391;;;T.D.M. S.R.L.;Benzina;1.609;Servito;20221227;07
47089;Tamoil;45.6862791;13.7476391;;;T.D.M. S.R.L.;Benzina;1.609;SelfService;20221227;07
47169;Stazione di servizio GNP - Monfalcone;45.7922625;13.5601720;;;Gnp Monfalcone;Benzina;1.599;SelfService;20221227;07
47666;Repsol;45.4686180;11.9979180;;;Rialca S.N.C.di Canaia Rinaldo e Alex;Benzina;1.589;SelfService;20221228;07
47666;Repsol;45.4686180;11.9979180;;;Rialca S.N.C.di Canaia Rinaldo e Alex;Benzina;1.689;Servito;20221228;07
47902;Oil Italia;46.5265771;13.0127002;;;Oil Italia S.R.L. Oil Italia Gmbh;Benzina;1.657;Servito;20221227;07
47902;Oil Italia;46.5265771;13.0127002;;;Oil Italia S.R.L. Oil Italia Gmbh;Benzina;1.657;SelfService;20221227;07
47943;Agip Eni;45.9675057;13.3981864;;;T.D.P. Carburanti S.R.L.;Benzina;1.599;SelfService;20221228;07
48108;Agip;46.0733050;13.2677610;;;Auto Metano Udine di Rosso Cristian & C S.A.S.;Benzina;1.614;SelfService;20221227;07
48121;Repsol;46.0160541;13.2573201;;;Tiemme Service S.A.S. di Tribos Daniele Sebastiano & C.;Benzina;1.629;Servito;20221224;07
48159;;45.8028471;13.4849344;;;Servizi & Gestioni Italia S.R.L.;Benzina;1.619;SelfService;20221225;07
48173;Agip;45.5007700;12.0545320;;;Eni Errebi Snc;Benzina;1.664;SelfService;20221227;07
48173;Agip;45.5007700;12.0545320;;;Eni Errebi Snc;Benzina;1.884;Servito;20221227;08
48226;Q8;45.5480253;12.3047463;;;Servizi & Gestioni Italia S.R.L.;Benzina;1.639;SelfService;20221226;07
48516;Sistiana Service S.n.c.;45.7712330;13.6371781;;;Gabriele Riva - Sistiana;Benzina;1.659;Servito;20221228;07
48516;Sistiana Service S.n.c.;45.7712330;13.6371781;;;Gabriele Riva - Sistiana;Benzina;1.659;SelfService;20221228;07
48571;enercoop;45.1910519;12.2775165;;;Vega Carburanti S.p.A.;Benzina;1.564;SelfService;20221225;07
48573;Q8;46.1165724;13.2239162;;;Servizi & Gestioni Italia S.R.L.;Benzina;1.569;SelfService;20221224;07
48736;;45.1435800;12.0687200;;;Marchesini Sandro;Benzina;1.649;SelfService;20221228;07
48736;;45.1435800;12.0687200;;;Marchesini Sandro;Benzina;1.864;Servito;20221228;08
48899;Eni;46.0420044;13.2214918;;;Eni;Benzina;1.624;SelfService;20221224;07
48914;Esso;45.5064223;12.1475056;;;Captari Vasile;Benzina;1.599;SelfService;20221227;07
48914;Esso;45.5064223;12.1475056;;;Captari Vasile;Benzina;1.799;Servito;20221227;08
49018;IP;46.0586332;13.3828228;;;V & C Carburanti S.N.C.;Benzina;1.599;Servito;20221226;07
49248;;46.0331350;13.3017180;;;Sachdeva Ashok;Benzina;1.639;Servito;20221227;07
49249;;45.5094325;12.2826686;;;Tieppo Fabio;Benzina;1.699;SelfService;20221227;07
49249;;45.5094325;12.2826686;;;Tieppo Fabio;Benzina;1.779;Servito;20221227;08
49270;;45.8378802;13.2114657;;;Eni Station;Benzina;1.599;SelfService;20221227;07
49270;;45.8378802;13.2114657;;;Eni Station;Benzina;1.809;Servito;20221227;08
49387;Agip;45.5774381;12.0849625;;;Castellana Carburanti di Nalon Luca;Benzina;1.664;SelfService;20221227;07
49387;Agip;45.5774381;12.0849625;;;Castellana Carburanti di Nalon Luca;Benzina;1.884;Servito;20221227;08
49549;Agip;45.9905070;13.3653190;;;Eni Fuel S.P.A.;Benzina;1.604;SelfService;20221228;07
49549;Agip;45.9905070;13.3653190;;;Eni Fuel S.P.A.;Benzina;1.824;Servito;20221228;08
49589;Agip;45.9376065;13.6166629;;;Diana Massimiliano;Benzina;1.614;SelfService;20221227;07
49589;Agip;45.9376065;13.6166629;;;Diana Massimiliano;Benzina;1.834;Servito;20221227;08
49701;Agip;46.0875239;13.2331853;;;P.R.M. S.N.C. di Buffa Paolo & C.;Benzina;1.604;SelfService;20221227;07
49724;Esso;45.6536732;12.5383537;;;Geff S.R.L.;Benzina;1.619;SelfService;20221227;07
49770;;45.6437111;12.4922052;;;Geff S.R.L.;Benzina;1.619;SelfService;20221227;07
49878;Esso;45.7213895;12.9149083;;;Geff S.R.L.;Benzina;1.589;SelfService;20221227;07
49937;;45.4181700;12.3699000;;;Lido Energia S.R.L.;Benzina;1.684;SelfService;20221227;07
49937;;45.4181700;12.3699000;;;Lido Energia S.R.L.;Benzina;1.958;Servito;20221227;08
49938;Total;45.4198876;12.3752573;;;Lido Energia S.R.L.;Benzina;1.934;SelfService;20221227;08
49938;Total;45.4198876;12.3752573;;;Lido Energia S.R.L.;Benzina;2.134;Servito;20221227;09
50136;Conad;46.0826620;13.1783924;;;Spazio Conad Martignacco;Benzina;1.538;SelfService;20221227;07
50197;Api;45.4503075;12.1684541;;;Zancanaro Roberto;Benzina;1.639;SelfService;20221224;07
